chembl_id,pref_name,canonical_smiles,status,targets,mechanism_of_action
CHEMBL274318,FLAVANONE,O=C1CC(c2ccccc2)Oc2ccccc21,investigational,,
CHEMBL10138,,N[C@@H](Cc1ccccc1)C1=Cc2ccccc2C2=NCCCN12,investigational,,
CHEMBL10063,,CC(C)(C)c1ccc(C2=C(Cc3ccccc3)c3ccccc3C3=NCCCN32)cc1,investigational,,
CHEMBL486,4'-HYDROXYTAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1cccc(O)c1,investigational,,
CHEMBL487,DROLOXIFENE,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,investigational,,
CHEMBL10104,,CCCCCCN/N=C1\CCCC1CCCCCCC(=O)O,investigational,,
CHEMBL268258,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2ccoc2c1,investigational,,
CHEMBL9991,,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCC(=O)O,investigational,,
CHEMBL276026,,C[Si](C)(C)c1ccc(C2=C(Cc3ccccc3)c3ccccc3C3=NCCCN32)cc1,investigational,,
CHEMBL9935,,CCOc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1,investigational,,
CHEMBL386359,,CCCCCNc1c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c2nc3c(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)ccc(C)c3oc-2c(C)c1=O,investigational,,
CHEMBL267346,,CCCCCCOc1cc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c2nc3c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c(N)c(=O)c(C)c-3oc2c1C,investigational,,
CHEMBL275713,,Cc1c(C(=O)NCCCO)cnn1-c1nc(-c2cccc(Cl)c2)cs1,investigational,,
CHEMBL9343,,COc1cc(-c2csc(-n3ncc(C(=O)NCCCO)c3C)n2)cc(OC)c1OC,investigational,,
CHEMBL9410,,CCCCCn1cnc2c(C#Cc3ncnc4c3ncn4CCCCC)ncnc21,investigational,,
CHEMBL9707,,CCCCCCCOc1ccc(CCC(N)(CO)CCCC)cc1,investigational,,
CHEMBL10318,,CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,investigational,,
CHEMBL9929,,CC(C)[S+](C)CC[C@@H](C)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.[I-],investigational,,
CHEMBL384377,,Cc1c2oc3c(C)c(OCc4ccc(Cl)cc4)cc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c(N)c1=O,investigational,,
CHEMBL10007,,CCCC(=O)NCCc1c2n(c3ccc(OCC)cc13)CCCc1ccccc1-2,investigational,,
CHEMBL10072,,O=C1/C(=C\c2ccncc2)C(c2ccccc2)Oc2ccccc21,investigational,,
CHEMBL429188,,c1cc(NC2=NCCN2)ccc1Cc1ccc(OC2CCCCC2)cc1,investigational,,
CHEMBL418523,,c1cc(NC2=NCCN2)ccc1Cc1ccc(OC2CCCC2)cc1,investigational,,
CHEMBL275505,,CCCCCCCOc1ccc(CC[C@](N)(CO)CCC)cc1,investigational,,
CHEMBL9790,,N#Cc1cc2c(cc1[N+](=O)[O-])=NC(=O)C(=O)N=2,investigational,,
CHEMBL268041,,C[C@H](CCc1nccn1C)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3,investigational,,
CHEMBL9781,,C1=C(c2ccc(-c3ccccc3)cc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL412386,,CCCOc1cc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c2nc3c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c(N)c(=O)c(C)c-3oc2c1C,investigational,,
CHEMBL216756,,CCCCOc1cc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c2nc3c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c(N)c(=O)c(C)c-3oc2c1C,investigational,,
CHEMBL267508,,COc1ccc2c(c1)OC(c1ccccc1)/C(=C/c1ccncc1)C2=O,investigational,,
CHEMBL488,AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,investigational,,
CHEMBL9127,,Cc1onc2c(=O)n(CCCN3CCN(c4cccc(Cl)c4)CC3)nc(-c3ccccc3)c12,investigational,,
CHEMBL9426,,CCOC(=O)c1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c2noc(C)c12,investigational,,
CHEMBL9612,,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CC[C@@H]2CCOc3cccc1c32,investigational,,
CHEMBL10115,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2nc(O)oc2c1,investigational,,
CHEMBL436957,,Cc1c2oc3c(C)c(O)c(N)c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c/c1=N/Cc1ccc[nH]1,investigational,,
CHEMBL217795,,CCCCCCCCC/N=c1/cc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c2nc3c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c(N)c(O)c(C)c3oc-2c1C,investigational,,
CHEMBL267117,,Cc1c2oc3c(C)c(O)c(N)c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c/c1=N/Cc1ccc(Cl)c(Cl)c1,investigational,,
CHEMBL9878,,CCCCCCCOc1ccc(CCC(C)(N)CO)cc1,investigational,,
CHEMBL274391,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)OCC2,investigational,,
CHEMBL10100,,C1=C(c2ccc(OCc3ccccc3)cc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL10101,,CCc1c(C(=O)NCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,investigational,,
CHEMBL9590,,CCCC(=O)NCCc1c2n(c3ccc(OCC)cc13)Cc1ccccc1-2,investigational,,
CHEMBL9630,,CCOc1ccc2c(c1)c(CCNC(=O)CC)c1n2Cc2ccccc2-1,investigational,,
CHEMBL417242,,COc1cc2c(cc1OC)C(COCCNCCO)OCCC2,investigational,,
CHEMBL268250,,COc1cc2c(cc1OC)C(COCCN1CCN(c3ccc(F)cc3)CC1)OCCC2,investigational,,
CHEMBL9810,,C#CCN(CCc1ccc2c(c1)OCO2)C[C@@H]1CCCc2c(OC)cccc21,investigational,,
CHEMBL9811,,CCCCCCCN[C@H]1CCC[C@@H]1CCCCCCC(=O)O,investigational,,
CHEMBL9864,,C[C@H](CCc1ncc[nH]1)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3,investigational,,
CHEMBL9825,,CC[S+](CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C)C(C)C.[I-],investigational,,
CHEMBL9927,,CCc1c(C(=O)NCCCN2CCCC2=O)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,investigational,,
CHEMBL9928,,CCc1c(C(=O)NCCCn2ccnc2)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,investigational,,
CHEMBL9827,,CCCCCCCOc1ccc(CC[C@@](N)(CO)CCC)cc1,investigational,,
CHEMBL10040,,CCCCCCCOc1ccc(CCC(N)(CO)CCC)cc1,investigational,,
CHEMBL9908,,COc1cc2c(cc1OC)C(COCCN1CCN(c3ccccc3OC)CC1)OCCC2,investigational,,
CHEMBL275765,,CC(C)(C)C(=O)Oc1cc(C(=O)c2ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c2OC(=O)C(C)(C)C)cc(OC(=O)C(C)(C)C)c1OC(=O)C(C)(C)C,investigational,,
CHEMBL9906,,COc1cc(C2=Cc3ccccc3C3=NCCCN23)cc(OC)c1OC,investigational,,
CHEMBL9839,,CC1=Cc2ccccc2C2=NCCCN12,investigational,,
CHEMBL275917,,CC(=O)OCn1c([S+]([O-])Cc2ccccn2)nc2ccccc21,investigational,,
CHEMBL410542,,Cc1c2oc3c(C)c(OCc4ccc([N+](=O)[O-])cc4)cc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c(N)c1=O,investigational,,
CHEMBL9830,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OC)cccc12,investigational,,
CHEMBL276158,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C)cccc12,investigational,,
CHEMBL10124,,COc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1,investigational,,
CHEMBL9765,,CC(=O)NCCc1c2n(c3ccccc13)Cc1ccccc1-2,investigational,,
CHEMBL268745,,CCCCCCCOc1ccc(CC[C@@](C)(N)CO)cc1,investigational,,
CHEMBL269208,,COc1cccc2c1CCC[C@H]2CN(CCc1ccc2c(c1)OCO2)CC1CC1,investigational,,
CHEMBL9897,,Cc1ccc(-c2csc(-n3ncc(C(=O)NCCCO)c3C)n2)cc1,investigational,,
CHEMBL9749,,Cc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c(N)c1C(C)O,investigational,,
CHEMBL10161,,Cc1noc2c(-c3ccccc3)nn(CCCN3CCN(c4cccc(Cl)c4)CC3)c(=O)c12,investigational,,
CHEMBL274438,,CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,investigational,,
CHEMBL10338,,CC(C)C1(C2=NCCN2)COc2ccccc2O1,investigational,,
CHEMBL10159,,CCCCCCCOc1ccc(CC[C@](C)(N)CO)cc1,investigational,,
CHEMBL276667,,CN(CCc1ccc2c(c1)OCO2)CC1CCCc2c1ccc1c2OCO1,investigational,,
CHEMBL10339,,CCCCc1c(O)noc1CC(N)C(=O)O,investigational,,
CHEMBL268762,,Cc1c(O)noc1CC(N)C(=O)O,investigational,,
CHEMBL9758,,CCCCCCc1c(O)noc1CC(N)C(=O)O,investigational,,
CHEMBL276714,,CC(C)(C)c1ccc(C2=Cc3ccc(NC(=O)NC4CCCCC4)cc3C3=NCCCN23)cc1,investigational,,
CHEMBL9783,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)OCO2,investigational,,
CHEMBL9808,,CC(C)SCC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,investigational,,
CHEMBL9820,,CC(C)[S+](C)CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C.[I-],investigational,,
CHEMBL217440,,CCCCCCCOc1cc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c2nc3c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c(N)c(=O)c(C)c-3oc2c1C,investigational,,
CHEMBL276002,,CCCCc1cn(-c2ccccc2C(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)nc1,investigational,,
CHEMBL9851,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(Br)ccc12,investigational,,
CHEMBL418151,,c1ccc(CCc2ccc(C3=C(Cc4ccccc4)c4ccccc4C4=NCCCN43)cc2)cc1,investigational,,
CHEMBL430289,,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,investigational,,
CHEMBL9748,,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1cccc(O)c1,investigational,,
CHEMBL276823,,CCC(C)CC(=O)Oc1ccc(C(=O)c2ccc(OC(=O)CC(C)CC)cc2OC(=O)CC(C)CC)c(OC(=O)CC(C)CC)c1,investigational,,
CHEMBL414161,,Cc1c2oc3c(C)c(O)c(N)c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c/c1=N/Cc1ccccc1,investigational,,
CHEMBL276614,,CCCCC1=C(c2ccc(CCc3ccccc3)cc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL10243,,CCCCC1=C(c2ccc(C(C)(C)C)cc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL10141,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(Cl)ccc12,investigational,,
CHEMBL10103,,CN(C)S(=O)(=O)c1cc2c(N=O)c(O)[nH]c2c2c1CCCC2,investigational,,
CHEMBL538394,,NCCc1c(-c2ccccc2)n(C(=O)C2CCC2)c2ccccc12,investigational,,
CHEMBL268044,,CCCCCCC1=Cc2ccccc2C2=NCCCN12,investigational,,
CHEMBL269175,,CCC(=O)NCCc1c2n(c3ccccc13)Cc1ccccc1-2,investigational,,
CHEMBL10098,,CCOc1ccc(CC2=C(CCCc3cccc4ccccc34)N3CCCN=C3c3ccccc32)cc1,investigational,,
CHEMBL386653,,CCCCNc1c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c2nc3c(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)ccc(C)c3oc-2c(C)c1=O,investigational,,
CHEMBL216227,,CCCCCCCCCNc1c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c2nc3c(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)ccc(C)c3oc-2c(C)c1=O,investigational,,
CHEMBL274602,,COc1cccc2c1CCC[C@H]2CN(CCc1ccc2c(c1)OCO2)C1CC1,investigational,,
CHEMBL10187,,CCN(CCc1ccc2c(c1)OCO2)C[C@@H]1CCCc2c(OC)cccc21,investigational,,
CHEMBL268261,,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC2O/C(=C\CCCC(=O)O)C(=O)[C@@H]21,investigational,,
CHEMBL268472,,CCCCCCc1c(O)noc1C[C@@H](N)C(=O)O,investigational,,
CHEMBL274524,,Cc1cc([C@H]2CCCN2)on1,investigational,,
CHEMBL10293,,CCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,investigational,,
CHEMBL10026,,O=C1/C(=C/c2ccncc2)C(c2ccccc2)Oc2ccccc21,investigational,,
CHEMBL10093,,CCCCCCCOc1ccc(CCC(N)(CO)C(C)C)cc1,investigational,,
CHEMBL274630,,CC(=O)NCCc1c2n(c3ccc(Cl)cc13)CCCc1ccccc1-2,investigational,,
CHEMBL10147,,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1,investigational,,
CHEMBL489,AFIMOXIFENE,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,investigational,,
CHEMBL268750,,Cc1cc([C@H]2CCCN2C)on1,investigational,,
CHEMBL10096,,Cc1cc([C@@H]2CCCN2)on1,investigational,,
CHEMBL267809,,CCCCc1cn(-c2ccccc2CC)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)nc1,investigational,,
CHEMBL9687,,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,investigational,,
CHEMBL9933,,CC(C)(C)C(=O)Oc1ccccc1C(=O)c1ccccc1OC(=O)C(C)(C)C,investigational,,
CHEMBL9934,,O=C(NCCc1c2n(c3ccccc13)Cc1ccccc1-2)C1CCC1,investigational,,
CHEMBL9772,,COc1ccc2c(c1)c(CCNC(C)=O)c1n2Cc2ccccc2-1,investigational,,
CHEMBL10037,,CCCCCC(=O)N/N=C1\CCCC1CCCCCCC(=O)O,investigational,,
CHEMBL274392,,CCOc1ccc(CC2=C(c3ccc(CCc4ccccc4)cc3)N3CCCN=C3c3ccccc32)cc1,investigational,,
CHEMBL9875,,C[C@H](CCC(N)=[N+](C)C)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.O=S(=O)([O-])C(F)(F)F,investigational,,
CHEMBL9828,,C=COC(=O)n1c([S+]([O-])Cc2nccc(SCC)c2C)nc2ccccc21,investigational,,
CHEMBL429954,,C1=C(C2(C3=NCCN3)COc3ccccc3O2)CCCC1,investigational,,
CHEMBL274317,,CCC(=O)NCCc1c2n(c3ccc(OC)cc13)Cc1ccccc1-2,investigational,,
CHEMBL9901,,CCCCCCC/C=C/CCCCCCCCC(=O)Oc1coc(COC(=O)CCCCCCC/C=C/CCCCCCCC)cc1=O,investigational,,
CHEMBL9617,,CCCCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)co1,investigational,,
CHEMBL9815,,CCCC(=O)NCCc1c2n(c3ccccc13)CCCc1ccccc1-2,investigational,,
CHEMBL9838,,CCC(=O)NCCc1c2n(c3ccccc13)CCCc1ccccc1-2,investigational,,
CHEMBL10232,,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2COC(=O)C(C)(C)C)c1C,investigational,,
CHEMBL430310,,C1=C(C2(C3=NCCN3)COc3ccccc3O2)CCC1,investigational,,
CHEMBL9764,,COC(=O)CCC(=O)OCn1c([S+]([O-])Cc2ccccn2)nc2ccccc21,investigational,,
CHEMBL273849,,CCCCCCCCCCCCCCCCCCCC(=O)OCc1cc(=O)c(O)co1,investigational,,
CHEMBL264214,DISUPRAZOLE,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,investigational,,
CHEMBL10253,,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2COC(=O)c2ccccc2)c1C,investigational,,
CHEMBL10398,,CCSc1ccnc(CSc2nc3ccccc3n2CC2CO2)c1C,investigational,,
CHEMBL10198,,Cc1cc(C)c(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)c(C)c1,investigational,,
CHEMBL10222,,CC(C)(C)C(=O)Oc1ccc(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)c(OC(=O)C(C)(C)C)c1,investigational,,
CHEMBL276437,,CC(OC(=O)c1ccccc1)n1c([S+]([O-])Cc2ccccn2)nc2ccccc21,investigational,,
CHEMBL10484,,CC(C)[S+]([O-])CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,investigational,,
CHEMBL10485,,CCOC(C)n1c([S+]([O-])Cc2ncc(C)c(OC)c2C)nc2ccccc21,investigational,,
CHEMBL400421,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2sccc2c1,investigational,,
CHEMBL9869,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CC(=O)N2,investigational,,
CHEMBL9799,,CC12CCC(C1)C(C)(C)C2OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccc(O)cc1,investigational,,
CHEMBL10043,,O=C(NCCc1c2n(c3ccccc13)Cc1ccccc1-2)C1CC1,investigational,,
CHEMBL427636,,CN(C)CCC1=C(c2ccc(C(C)(C)C)cc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL276387,,COc1cc2c(cc1OC)C(COCCN1CCN(c3ccccn3)CC1)OCCC2,investigational,,
CHEMBL10110,,COc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2Cc2ccccc2-1,investigational,,
CHEMBL9831,,COc1cccc2c1CCCC2CN(C)CCc1ccc2c(c1)OCO2,investigational,,
CHEMBL9924,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2nccnc2c1,investigational,,
CHEMBL9787,,N[C@@H](CC(=O)O)C(=O)N[C@@H](C(=O)OC1C2CC3COC1C3C2)c1ccccc1,investigational,,
CHEMBL9802,,CCCCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,investigational,,
CHEMBL10088,,CC(C)(C)c1ccc(C2=Cc3ccc(N/C(S)=N/C4CCCCC4)cc3C3=NCCCN23)cc1,investigational,,
CHEMBL9750,,O=Nc1c(O)[nH]c2c3c(c([N+](=O)[O-])cc12)CCCC3,investigational,,
CHEMBL273623,,CC(=O)NCCc1c2n(c3ccccc13)CCCc1ccccc1-2,investigational,,
CHEMBL9773,,C=CC(C)c1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,investigational,,
CHEMBL9865,,CCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,investigational,,
CHEMBL9857,,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3n2C(C)OC(C)=O)c1C,investigational,,
CHEMBL276005,,CCOc1ccc2c(c1)c(CCNC(=O)CC)c1n2CCCc2ccccc2-1,investigational,,
CHEMBL9803,,CCCCC1(C2=NCCN2)COc2ccccc2O1,investigational,,
CHEMBL9804,,NS(=O)(=O)c1cc2c(N=O)c(O)[nH]c2c2c1CCCC2,investigational,,
CHEMBL10182,,CNS(=O)(=O)c1cc2c(N=O)c(O)[nH]c2c2c1CCCC2,investigational,,
CHEMBL274788,,CC(C)(C)C(=O)Oc1coc(COC2CCOCC2)cc1=O,investigational,,
CHEMBL10184,,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,investigational,,
CHEMBL10209,,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3n2COC(C)=O)c1C,investigational,,
CHEMBL9974,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)N(S(=O)(=O)C(F)(F)F)CC2,investigational,,
CHEMBL267081,,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)(C)C)cc2OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,investigational,,
CHEMBL276410,,C1=C(/C=C/c2ccccc2)N2CCCN=C2c2ccccc21,investigational,,
CHEMBL437343,,Cc1c2oc3c(C)c(O)c(N)c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c/c1=N/Cc1cccc(Oc2ccccc2)c1,investigational,,
CHEMBL9944,,COc1cccc2c1CCC[C@H]2CNCCc1ccc2c(c1)OCO2,investigational,,
CHEMBL9788,,Cn1c([S+]([O-])Cc2ccccn2)nc2ccccc21,investigational,,
CHEMBL269402,,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)N(S(C)(=O)=O)CC2,investigational,,
CHEMBL268256,,CC12CC(O)C(C1)C(C)(C)C2OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccccc1,investigational,,
CHEMBL10035,,CC(C)(C)c1ccc(C2=Cc3ccccc3C3=NCCCN23)cc1,investigational,,
CHEMBL10010,,CC(C)(C)c1ccc(C2=Cc3ccc(NC(=O)Cc4ccccn4)cc3C3=NCCCN23)cc1,investigational,,
CHEMBL408053,,Cc1c2oc3c(C)c(O)c(N)c(C(=O)N[C@H]4C(=O)N[C@@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c/c1=N/Cc1ccco1,investigational,,
CHEMBL425632,,CCCNc1c(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]2C)c2nc3c(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)ccc(C)c3oc-2c(C)c1=O,investigational,,
