ncats_id,name,smiles,status,atc,mechanism
I76F4SHP7J,CYCLOPENTOLATE,,approved,,
K848JZ4886,CYSTEINE,,approved,,
9016E3VB47,DESERPIDINE,,approved,,
YGY317RK75,DESLANOSIDE,,approved,,
4E07GXB7AU,DESOXIMETASONE,,approved,,
4W9K63FION,DEXTROTHYROXINE,,approved,,
7QID3E7BG7,DICUMAROL,,approved,,
33361OE3AV,DIPHENYLPYRALINE,,approved,,
N295J34A25,DROSPIRENONE,,approved,,
263T0E9RR9,DYPHYLLINE,,approved,,
91I69L5AY5,ENFLURANE,,approved,,
325OGW249P,ENOXACIN,,approved,,
34HPE9Z8IP,ERGOLOIDS,,approved,,
ADC79EK5Q8,ETHYLESTRENOL,,approved,,
I6CQM0F31V,ETIDOCAINE,,approved,,
65M2UDR9AG,ETRETINATE,,approved,,
9JU12S4YFY,FLUOXYMESTERONE,,approved,,
9H05937G3X,FLUPREDNISOLONE,,approved,,
935E97BOY8,FOLIC ACID,,approved,,
8C221G270E,GLUTETHIMIDE MONOHYDRATE,,approved,,
Z7L8L2CX3Y,GLUTODINE,,approved,,
L1M1U2HC31,GREPAFLOXACIN,,approved,,
GGD30112WC,GUANABENZ,,approved,,
SI86V6QNEG,HALCINONIDE,,approved,,
UQT9G45D1P,HALOTHANE,,approved,,
IWW5FV6NK2,HEXACHLOROPHENE,,approved,,
CYS9AKD70P,ISOFLURANE,,approved,,
G6317AOI7K,LEVOBUNOLOL,,approved,,
59NEE7PCAB,LINDANE,,approved,,
2494G1JF75,LOPINAVIR,,approved,,
D2UFC189XF,MEDRYSONE,,approved,,
67U96J8P35,MEPREDNISONE,,approved,,
9I7LNY769Q,MEPROBAMATE,,approved,,
6HT8U7K3AM,MEQUINOL,,approved,,
B2V233XGE7,MESTRANOL,,approved,,
03V657ZD3V,METHACHOLINE,,approved,,
02OS7K758T,METHARBITAL,,approved,,
4CNZ27M7RV,NAFCILLIN,,approved,,
R0TAY3X631,NORELGESTROMIN,,approved,,
88181ACA0M,NORETHYNODREL,,approved,,
C291HFX4DY,NORGESTIMATE,,approved,,
UH95VD7V76,OXACILLIN,,approved,,
GY131TX61G,OXIGLUTATIONE DISODIUM,,approved,,
4V44H1O8XI,OXYPHENCYCLIMINE,,approved,,
Z615FRW64N,PARAMETHADIONE,,approved,,
8X50N88ZDP,PARAMETHASONE ACETATE,,approved,,
PAI7J52V09,PHENACEMIDE,,approved,,
5M7Y6274ZE,PHENINDIONE,,approved,,
721M9407IY,PROPYLTHIOURACIL,,approved,,
Q6W1F7DJ2D,RESCINNAMINE,,approved,,
8B1QWR724A,RESERPINE,,approved,,
0QTW8Z7MCR,ROFECOXIB,,approved,,
M03GIQ7Z6P,SINCALIDE,,approved,,
88463U4SM5,SULFADOXINE,,approved,,
UR1SAB295F,SULFAMERAZINE,,approved,,
25W8454H16,SULFAMETHIZOLE,,approved,,
JE42381TNV,SULFAMETHOXAZOLE,,approved,,
21240MF57M,SULFANILAMIDE,,approved,,
0J8L4V3F81,SULFAPHENAZOLE,,approved,,
988GU2F9PE,SUPROFEN,,approved,,
SE10G96M8W,TAZOBACTAM,,approved,,
957E6438QA,TENIPOSIDE,,approved,,
6J9BLA949Q,TESTOLACTONE,,approved,,
S9U025Y077,TETRAHYDROZOLINE,,approved,,
N1Q45E87DT,THIABENDAZOLE,,approved,,
JI8Z5M7NA3,THIOPENTAL,,approved,,
F93UJX4SWT,TICARCILLIN,,approved,,
CHH9H12AQ3,TOLAZOLINE,,approved,,
R7GV3H6FQ4,TRIMETHADIONE,,approved,,
I66ZZ0ZN0E,TROGLITAZONE,,approved,,
C4DZ64560D,TROLEANDOMYCIN,,approved,,
2919279Q3W,VALDECOXIB,,approved,,
6L3XT8CB3I,ZALCITABINE,,approved,,
0475EA27Q3,BENZQUINAMIDE,,approved,,
KHS0AZ4JVK,BUTALBITAL,,approved,,
VHX8K5SV4X,DEZOCINE,,approved,,
7DR7H00HDT,DROMOSTANOLONE,,approved,,
IAN371PP48,ETHINAMATE,,approved,,
CUT48I42ON,METHYPRYLON,,approved,,
1X0094V6JV,NAFARELIN,,approved,,
ULL76WPU5X,PENTOLINIUM,,approved,,
F59P8B75R4,PENTOSAN POLYSULFATE,,approved,,
M15H03K69B,PORFIMER,,approved,,
T795873AJP,SULFACYTINE,,approved,,
4YIR8202AX,TALBUTAL,,approved,,
5L0HB4V1EW,CARGLUMIC ACID,,approved,,
84MI6OYN4Z,OMACETAXINE,,approved,,
L6JW2TJG99,DIBUCAINE,,approved,,
3G6A5W338E,CAFFEINE,,approved,,
SML2Y3J35T,COLCHICINE,,approved,,
C4V974V932,INDOCYANINE GREEN ACID FORM,,approved,,
U5N7SU872W,MALATHION,,approved,,
G59M7S0WS3,NITROGLYCERIN,,approved,,
Z52H4811WX,ETHOXZOLAMIDE,,approved,,
WQ29KQ9POT,GLUCONOLACTONE,,approved,,
420HD787N9,LAZABEMIDE,,approved,,
36NLI90E7T,OMAPATRILAT,,approved,,
Q0OZ0D9223,SEOCALCITOL,,approved,,
MAT637500A,TIPIFARNIB,,approved,,
VCQ006KQ1E,XYLITOL,,approved,,
K3D86KJ24N,UNDECYLENIC ACID,,approved,,
30KYC7MIAI,ASPARTIC ACID,,approved,,
6QK969R2IF,PHENOLPHTHALEIN,,approved,,
73R90F7MQ8,PREGNENOLONE,,approved,,
OF5P57N2ZX,ALANINE,,approved,,
Y7FKS2XWQH,SULFATHIAZOLE,,approved,,
X8YN71D5WC,ACONITINE,,approved,,
7HU6337315,ASTEMIZOLE,,approved,,
60W3249T9M,ARTESUNATE,,approved,,
U3RSY48JW5,BENZOCAINE,,approved,,
4139O1OAY2,CYCLANDELATE,,approved,,
BZ1R15MTK7,LEVOMENTHOL,,approved,,
5NC67NU76B,MEPHOBARBITAL,,approved,,
30905R8O7B,METHOXYFLURANE,,approved,,
V9MO595C9I,SALSALATE,,approved,,
8DUH1N11BX,TRYPTOPHAN,,approved,,
03A5ORL08Q,ZOPICLONE,,approved,,
GWH6IJ239E,AMOBARBITAL,,approved,,
X015L14V0O,BROMAZEPAM,,approved,,
DH2M523P0H,GENISTEIN,,approved,,
Q0108737R7,LEVAMFETAMINE SULFATE,,approved,,
D0P25S3P81,LOBELINE,,approved,,
5V5IOJ8338,PYRIDOXAL PHOSPHATE,,approved,,
JAC85A2161,ADENINE,,approved,,
66V0139H9A,BITHIONOLATE SODIUM,,approved,,
I5Y540LHVR,COCAINE,,approved,,
R5LM3H112R,DIHYDROTACHYSTEROL,,approved,,
19YRN3ZS9P,ELLAGIC ACID,,approved,,
4CH7J36N9S,ENCAINIDE HYDROCHLORIDE,,approved,,
RV6J6604TK,EUCALYPTOL,,approved,,
5A614L51CT,INOSINE,,approved,,
Y7L24THH6T,ISOMETHEPTENE,,approved,,
5N0U5TUC9Z,ISOPENTYL NITRITE,,approved,,
AE28F7PNPL,METHIONINE,,approved,,
OBL58JN025,CAPRYLIC ACID,,approved,,
8ID597Z82X,OXOGLURIC ACID,,approved,,
ER0CTH01H9,PHENACETIN,,approved,,
47E5O17Y3R,PHENYLALANINE,,approved,,
48U51W007F,SULFAMETHAZINE,,approved,,
7BA5G9Y06Q,TERFENADINE,,approved,,
TFM6DU5S6A,"THREONINE, DL-",,approved,,
Q0YKG9L6RF,APROBARBITAL,,approved,,
CUT2W21N7U,FLUTICASONE,,approved,,
47ISU063SG,ZUCLOPENTHIXOL,,approved,,
C2W72OJ5ZU,TACALCITOL,,approved,,
IV9VHT3YUM,ROXATIDINE,,approved,,
I6WP63U32H,ACENOCOUMAROL,,approved,,
URQ2517572,ALFACALCIDOL,,approved,,
8110R61I4U,AMISULPRIDE,,approved,,
5L16LKN964,ANIRACETAM,,approved,,
Y1850G1OVC,BAMBUTEROL,,approved,,
35E3NJJ4O6,BERAPROST,,approved,,
X32KK4201D,BETAHISTINE,,approved,,
Y9449Q51XH,BEZAFIBRATE,,approved,,
QYJ305Z91O,BIFONAZOLE,,approved,,
AQ316B4F8C,BLONANSERIN,,approved,,
KT304VZO57,BOPINDOLOL,,approved,,
0FD207WKDU,CAMOSTAT,,approved,,
740J2QX53R,CARBOCYSTEINE,,approved,,
G1JO7801AE,CHOLIC ACID,,approved,,
97T5AZ1JIP,CILNIDIPINE,,approved,,
3DI2E1X18L,CINNARIZINE,,approved,,
F8252JGO9S,CIPROFIBRATE,,approved,,
4KM2BN5JHF,CYPROTERONE ACETATE,,approved,,
V5F60UPD8P,DENOPAMINE,,approved,,
C7Z4ITI7L7,ENOXIMONE,,approved,,
WRX4NFY03R,ETORICOXIB,,approved,,
Q0CH43PGXS,FASUDIL,,approved,,
7OW73204U1,FUMAGILLIN,,approved,,
G4PX8C4HKV,GLICLAZIDE,,approved,,
C7C2QDD75P,GLIQUIDONE,,approved,,
M0TTH61XC5,IBUDILAST,,approved,,
R8OE3P6O5S,IFENPRODIL,,approved,,
BW7H1TJS22,IMIDAPRIL,,approved,,
3H48L0LPZQ,IVABRADINE,,approved,,
E0QN3D755O,LISURIDE,,approved,,
ER09126G7A,LORNOXICAM,,approved,,
V91T9204HU,LUMIRACOXIB,,approved,,
N2UJM5NBF6,MAXACALCITOL,,approved,,
40SGR63TGL,MINODRONIC ACID,,approved,,
1818,MITIGLINIDE,,approved,,
PJ0Y7AZB63,MOCLOBEMIDE,,approved,,
JCV8365FWN,NICERGOLINE,,approved,,
260456HAM0,NICORANDIL,,approved,,
0214FUT37J,NILVADIPINE,,approved,,
V4TKW1454M,NIMESULIDE,,approved,,
9B627AW319,NITRENDIPINE,,approved,,
N303OK87DT,PEROSPIRONE,,approved,,
5402501F0W,PIPAMPERONE,,approved,,
ZH516LNZ10,PIRACETAM,,approved,,
DQ6KK6GV93,PIRETANIDE,,approved,,
0BY8440V3N,PIZOTYLINE,,approved,,
EPL8W5565D,PROGLUMIDE,,approved,,
FCB9EGG971,RALTITREXED,,approved,,
P1ALI72U6C,RAMATROBAN,,approved,,
7ZRO0SC54Y,RAMOSETRON,,approved,,
LR583V32ZR,REBAMIPIDE,,approved,,
19P708E787,SARPOGRELATE,,approved,,
GVV4Z879SP,SERTINDOLE,,approved,,
7MNE9M8287,SULPIRIDE,,approved,,
DOZ62MV6A5,TALTIRELIN,,approved,,
08V52GZ3H9,TAMIBAROTENE,,approved,,
Z1R9N0A399,TENOXICAM,,approved,,
21OJT43Q88,TERGURIDE,,approved,,
7Z5X49W53P,TERLIPRESSIN,,approved,,
FLQ7571NPM,THIAMPHENICOL,,approved,,
1LS1T6R34C,TIAPROFENIC ACID,,approved,,
3G943U18KM,TOLFENAMIC ACID,,approved,,
ID0YZQ2TCP,TRABECTEDIN,,approved,,
HVF50SMY6E,TRANILAST,,approved,,
I0J33N5627,UBENIMEX,,approved,,
S77P977AG8,VOGLIBOSE,,approved,,
290ZY759PI,ZOFENOPRIL,,approved,,
U29O83JAZW,ZOTEPINE,,approved,,
ZCN055599V,CLOTIAZEPAM,,approved,,
94WNJ5U8L7,FELBINAC,,approved,,
CC6X0L40GW,MOXONIDINE,,approved,,
17OJ42922Y,MOZAVAPTAN,,approved,,
3KC089243P,FENFLURAMINE HYDROCHLORIDE,,approved,,
8F63U28T2V,IMEXON,,approved,,
UEC0H0URSE,PATUPILONE,,approved,,
K676NL63N7,ROLIPRAM,,approved,,
1PON08459R,AJMALINE,,approved,,
F2628ZD0FO,ARUNDIC ACID,,approved,,
J57CTF25XJ,BROPIRIMINE,,approved,,
F8KLC2BD5Z,DILAZEP,,approved,,
661FH77Z3P,DIMETHINDENE,,approved,,
CZ377VWX9P,"DOTHIEPIN, Z-",,approved,,
8SH8T1164U,FIDARESTAT,,approved,,
60GCX7Y6BH,FLUFENAMIC ACID,,approved,,
AL8Z8K3P6S,HEXOBARBITAL,,approved,,
WVZ7K9P0JY,ISOTHIPENDYL,,approved,,
O3MCV749SW,ISRAPAFANT,,approved,,
3405M6FD73,PERICIAZINE,,approved,,
10TO0RP68C,PRANAZEPIDE,,approved,,
RML78EN3XE,RIMONABANT,,approved,,
T6BL4ZC15G,SULFALENE,,approved,,
YJ050AQ56X,THIOPROPERAZINE,,approved,,
56HH86ZVCT,URACIL,,approved,,
EUT3557RT5,ARIMOCLOMOL,,approved,,
5H7I2IP58X,BOLDENONE,,approved,,
7F64A2K16Z,FLUDIAZEPAM,,approved,,
620X0222FQ,FLUNITRAZEPAM,,approved,,
I00Q766CZ2,SULTHIAME,,approved,,
73Y7P0K73Y,THIOCTIC ACID,,approved,,
0111871I23,HUPERZINE A,,approved,,
97C5T2UQ7J,CHOLESTEROL,,approved,,
SR60A3XG0F,CINNAMALDEHYDE,,approved,,
3T8H1794QW,EUGENOL,,approved,,
3BN7M937V8,IMIDACLOPRID,,approved,,
817L1N4CKP,MALIC ACID,,approved,,
A1TA934AKO,XYLOSE,,approved,,
DAA13NKG2Q,PAPAVERINE,,approved,,
1MXY2UM8NV,PARA-CRESOL,,approved,,
53B03V78A6,QUERCETIN DIHYDRATE,,approved,,
H9Y79VD43J,STRYCHNINE,,approved,,
ML9LGA7468,PHENYLETHYL ALCOHOL,,approved,,
JL5DK93RCL,MELATONIN,,approved,,
33T7G7757C,1-NAPHTHALENEACETIC ACID,,approved,,
0I8Y3P32UF,BERBERINE,,approved,,
A4VZ22K1WT,COUMARIN,,approved,,
L837108USY,GERANIOL,,approved,,
8SQ0VA4YUR,HYDROXYCITRONELLAL,,approved,,
2ACZ6IPC6I,γ-AMINOBUTYRIC ACID,,approved,,
0C2P5QKL36,SULFOBROMOPHTHALEIN,,approved,,
OHZ8QAW6YC,BUTETHAL,,approved,,
46M3EV8HHE,DIENOGEST,,approved,,
BH3B64OKL9,DALFAMPRIDINE,,approved,,
I0VM4M70GC,DABIGATRAN,,approved,,
XX73205DH5,SUCRALFATE,,approved,,
G42ZU72N5G,CARBENICILLIN,,approved,,
8G1KV0RT1P,NACYSTELYN,,approved,,
Q42T66VG0C,PENICILLIN G,,approved,,
SLF0D9077S,OXYTETRACYCLINE ANHYDROUS,,approved,,
16CHD79MIX,IOTHALAMIC ACID,,approved,,
19F5HK2737,PANTOTHENIC ACID,,approved,,
7GR28W0FJI,DACARBAZINE,,approved,,
J06Y7MXW4D,DEFEROXAMINE,,approved,,
3Z8479ZZ5X,EPIRUBICIN,,approved,,
50D9XSG0VR,MECHLORETHAMINE,,approved,,
SJ76Y07H5F,TRIENTINE,,approved,,
2IXX802851,ALATROFLOXACIN MESYLATE,,approved,,
D3SQ406G9X,ARTICAINE,,approved,,
9266D9P3PQ,BENDAMUSTINE,,approved,,
0Q771797PH,BUTOCONAZOLE,,approved,,
BG3F62OND5,CARBOPLATIN,,approved,,
COF19H7WBK,DICLOXACILLIN,,approved,,
0020414E5U,MINOCYCLINE HYDROCHLORIDE,,approved,,
04ZR38536J,OXALIPLATIN,,approved,,
2C09NV773M,PEMIROLAST,,approved,,
R09078E41Y,DEACETYLBISACODYL,,approved,,
MVR3634GX1,PRIMAQUINE,,approved,,
35S93Y190K,PROCARBAZINE,,approved,,
5D9HAA5Q5S,SULCONAZOLE,,approved,,
FA2DM6879K,VIDARABINE,,approved,,
5X1IO031V8,MERSALYL,,approved,,
24256BQV7M,ACETRIZOIC ACID,,approved,,
220236ED28,AMODIAQUINE,,approved,,
WCK1KIQ23Q,CHLORTETRACYCLINE,,approved,,
U4RY8MRX7C,ETHANOLAMINE OLEATE,,approved,,
D56DN867MV,EVANS BLUE FREE ACID,,approved,,
3GVJ31T6YY,GENTIAN VIOLET CATION,,approved,,
TML814419R,MEFLOQUINE,,approved,,
IR235I7C5P,METHACYCLINE,,approved,,
GNN1DV99GX,PENICILLAMINE,,approved,,
6B9991FLU3,PYRVINIUM,,approved,,
65Q4QDG4KC,RAPACURONIUM BROMIDE,,approved,,
WDQ5P1SX7Q,TRIMETHOBENZAMIDE HYDROCHLORIDE,,approved,,
4F05V145YR,TYROPANIC ACID,,approved,,
YVU35998K5,VIOMYCIN,,approved,,
HD2D469W6U,CEPHALOGLYCIN ANHYDROUS,,approved,,
N02W67RKJS,MANGAFODIPIR,,approved,,
J712EO9048,TRICLOFOS,,approved,,
27JT06E6GR,TILARGININE,,approved,,
T750UM24H8,CEFMATILEN,,approved,,
OC71PP0F89,EXATECAN,,approved,,
HM4YQM8WRC,CHLOROBUTANOL,,approved,,
536BQ2JVC7,CITICOLINE,,approved,,
97J7NP0XJY,CARAMIPHEN,,approved,,
FHG725432Z,CETALKONIUM,,approved,,
4IK22DF4OU,DENATONIUM,,approved,,
4AZL56CU0F,DOMIPHEN,,approved,,
8I3XWY40L9,ENZACAMENE,,approved,,
J3Z5SRI26Z,METHOXYPHENAMINE,,approved,,
K65LB6598J,PHENYLTOLOXAMINE,,approved,,
2YFC543249,TILETAMINE,,approved,,
P3Y6XJA2D1,TOLONIUM,,approved,,
LU86E5P72A,BORNELONE,,approved,,
1D276TYV9O,COPPER SODIUM CHLOROPHYLLIN,,approved,,
G1R474U58U,ZOLAZEPAM,,approved,,
0C5DBZ19HV,CLOMETHIAZOLE,,approved,,
7F80CC3NNV,MEBEVERINE,,approved,,
F52Y83BGH3,FAROPENEM,,approved,,
200168S0CL,AMBROXOL,,approved,,
77HC7URR9Z,AZASETRON,,approved,,
4O21U048EF,BENZYDAMINE,,approved,,
Q1J152VB1P,BROMHEXINE,,approved,,
9UUW4V7G2H,BUNAZOSIN,,approved,,
486890PI06,CARUMONAM,,approved,,
4D5D3422MW,CEFCAPENE,,approved,,
5VPA8CPF0N,CETRAXATE,,approved,,
V9E5U5XF42,FLOMOXEF,,approved,,
TA73FX29II,FLUTROPIUM,,approved,,
L2B0WJF7ZY,LACTITOL,,approved,,
915EE91P39,LOBENZARIT,,approved,,
J8WA3K39B7,MELPERONE,,approved,,
18Y7S5JKZD,MEPTAZINOL,,approved,,
8UQ3W6JXAN,NEDAPLATIN,,approved,,
4UP8060B7J,NEFOPAM,,approved,,
0S726V972K,NIMUSTINE,,approved,,
EFA30X554H,PHENETICILLIN,,approved,,
U2368VVE7O,PINAVERIUM,,approved,,
4QIH0N49E7,PYRANTEL,,approved,,
GHJ553KQPS,TOSUFLOXACIN,,approved,,
QZ1OJ92E5R,TRIMEBUTINE,,approved,,
591I9SU0F7,TULOBUTEROL,,approved,,
T4VA39MO9X,AMEZINIUM,,approved,,
T940307O7B,DISTIGMINE,,approved,,
7618O47BQM,NEMORUBICIN,,approved,,
28O5C1J38A,AMFENAC,,approved,,
01704YP3MO,AMINOPHENAZONE,,approved,,
DO2D32W0VC,ANCITABINE,,approved,,
Y08ZFJ9TFK,BAMETHAN,,approved,,
34B0471E08,BEVONIUM,,approved,,
Z4501GN13G,BIFEMELANE,,approved,,
340B6Q764V,CAMYLOFIN,,approved,,
I0A84520Y9,CLEBOPRIDE,,approved,,
T97CB3796L,CLEMIZOLE,,approved,,
4A5352XI2A,CLOBENZOREX,,approved,,
0I14K589E7,ETAFENONE,,approved,,
24YL531VOH,ETHAMSYLATE,,approved,,
3A4G3A848U,ETHOHEPTAZINE,,approved,,
05J61265PX,FURSULTIAMINE,,approved,,
P021X7VTG0,IPROHEPTINE,,approved,,
00S0D0OEKR,ITASETRON,,approved,,
K0Q29TGV9Y,LIAROZOLE,,approved,,
RQ6L463N3B,MECYSTEINE,,approved,,
P0J3387W3S,MEDAZEPAM,,approved,,
7ZKH8MQW6T,METHAQUALONE,,approved,,
DWL616XF1K,OXYFEDRINE,,approved,,
9E75Q6SUUB,PRIDINOL,,approved,,
3C7TTK1K7K,PRIFINIUM,,approved,,
UI32MM3XE3,PROSULTIAMINE,,approved,,
AK5Q5FZH2R,PYRITINOL,,approved,,
4888ME6C4E,ROBENIDINE,,approved,,
298897D62S,SPARTEINE,,approved,,
70KG06964W,TERODILINE,,approved,,
C1WS2XH3K4,TIMEPIDIUM,,approved,,
SLE31693IV,TRAMAZOLINE,,approved,,
PHR838Y52L,TROCLOSENE,,approved,,
V8QL94KNQO,XALIPRODEN,,approved,,
6I97Z6S135,BENCYCLANE,,approved,,
6EEL1GB72K,CLOCAPRAMINE,,approved,,
OIC9M646C5,DIMETHISTERONE ANHYDROUS,,approved,,
2Y6VQU63E8,ETAFEDRINE,,approved,,
374GJ0S41A,MELARSOMINE,,approved,,
5VT6420TIG,OTERACIL,,approved,,
F6E46VR9Y2,PIPRADROL HYDROCHLORIDE,,approved,,
LM19JT6G5K,PIRLIMYCIN,,approved,,
AR6Y753ARL,PIROHEPTINE,,approved,,
BB17WGM686,TIARAMIDE,,approved,,
5Y5LZ9A0KV,TIEMONIUM,,approved,,
AB5K82X98Y,ZOSUQUIDAR,,approved,,
X7OI7JF73P,INDIGOTINDISULFONIC ACID,,approved,,
OSX88361UX,PHENYLMERCURIC ACETATE,,approved,,
690VN2L7TK,UNITHIOL,,approved,,
IK4C1OC8NE,DIHYDROERGOCORNINE,,approved,,
02591PHL19,TRICAINE,,approved,,
DHD7FFG6YS,PHLOROGLUCINOL,,approved,,
6EY42207VS,CEFOSELIS SULFATE,,approved,,
8890V3217X,HYDRASTINE,,approved,,
11P9NUA12U,NICARBAZIN,,approved,,
D64S64QVX7,VALETHAMATE,,approved,,
7S5I7G3JQL,DEXAMETHASONE,,approved,,
5S0W860XNR,AMPRENAVIR,,approved,,
F5TD010360,ALPROSTADIL,,approved,,
9100L32L2N,METFORMIN,,approved,,
768M1V522C,CIDOFOVIR,,approved,,
9842X06Q6M,BETAMETHASONE,,approved,,
63937KV33D,ERYTHROMYCIN,,approved,,
66974FR9Q1,CHLORAMPHENICOL,,approved,,
3B8D35Y7S4,"LACTIC ACID, DL-",,approved,,
0I55128JYK,THEOPHYLLINE ANHYDROUS,,approved,,
7C782967RD,AMPICILLIN,,approved,,
144O8QL0L1,DICLOFENAC,,approved,,
X4HES1O11F,ACYCLOVIR,,approved,,
HU9DX48N0T,MYCOPHENOLIC ACID,,approved,,
3U6IO1965U,CHLORPHENIRAMINE,,approved,,
J2KLZ20U1M,AZITHROMYCIN ANHYDROUS,,approved,,
O1R9FJ93ED,CEFUROXIME,,approved,,
359HUE8FJC,PENCICLOVIR,,approved,,
26NV8NXO4A,BUPROPION MALEATE,,approved,,
7CUC9DDI9F,PSEUDOEPHEDRINE,,approved,,
5SFF1W6677,CEPHALEXIN ANHYDROUS,,approved,,
PQ6CK8PD0R,ASCORBIC ACID,,approved,,
B48FTC099P,PHENYLPROPANOLAMINE BITARTRATE,,approved,,
O0ZR1R6RZ2,BETAXOLOL,,approved,,
D8TST4O562,PANTOPRAZOLE,,approved,,
JKZ19V908O,ASENAPINE,,approved,,
T0WXW8F54E,CALCIFEDIOL ANHYDROUS,,approved,,
Q525PA8JJB,CEFADROXIL ANHYDROUS,,approved,,
3E74Y80MEY,FLAVOXATE,,approved,,
W72I5ZT78Z,LORACARBEF ANHYDROUS,,approved,,
7IO5LYA57N,ROPIVACAINE,,approved,,
4Z8Y51M438,PROCAINE,,approved,,
614OI1Z5WI,VALPROIC ACID,,approved,,
YHP6YLT61T,PROCHLORPERAZINE,,approved,,
1J444QC288,AMLODIPINE,,approved,,
UF599785JZ,FENTANYL,,approved,,
GEB06NHM23,METOPROLOL,,approved,,
F8VB5M810T,TETRACYCLINE,,approved,,
YKH834O4BH,EPINEPHRINE,,approved,,
5GRO578KLP,FLURBIPROFEN,,approved,,
7C0697DR9I,ATROPINE,,approved,,
143NQ3779B,CALCIPOTRIENE,,approved,,
U42B7VYA4P,CHLORPROMAZINE,,approved,,
5E8K9I0O4U,CIPROFLOXACIN,,approved,,
XXE1CET956,INDOMETHACIN,,approved,,
KG60484QX9,OMEPRAZOLE,,approved,,
6M3C89ZY6R,NICOTINE,,approved,,
5JKY92S7BR,TIMOLOL ANHYDROUS,,approved,,
5Q7ZVV76EI,WARFARIN,,approved,,
6UKA5VEJ6X,ZIPRASIDONE,,approved,,
63CZ7GJN5I,ALLOPURINOL,,approved,,
40D3SCR4GZ,BUPRENORPHINE,,approved,,
6RZ6XEZ3CR,CHLORDIAZEPOXIDE,,approved,,
OE48649K6N,CHLOROQUINE SULFATE,,approved,,
MN3L5RMN02,CLONIDINE,,approved,,
EE92BBP03H,DILTIAZEM,,approved,,
98PI200987,LIDOCAINE,,approved,,
D0GX863OA5,MUPIROCIN,,approved,,
36B82AMQ7N,NALOXONE,,approved,,
57Y76R9ATQ,NAPROXEN,,approved,,
QX3KXL1ZA2,NARATRIPTAN,,approved,,
4AF302ESOS,ONDANSETRON,,approved,,
AL805O9OG9,ORPHENADRINE,,approved,,
CD35PMG570,OXYCODONE,,approved,,
RP4A60D26L,PENTAZOCINE,,approved,,
PKI06M3IW0,RIVASTIGMINE,,approved,,
L3JE09KZ2F,SAQUINAVIR,,approved,,
2K1V7GP655,SELEGILINE,,approved,,
8R78F6L9VO,SUMATRIPTAN,,approved,,
G7RIW8S0XP,TERBINAFINE,,approved,,
4WCI67NK8M,THIORIDAZINE HYDROCHLORIDE,,approved,,
7318FJ13YJ,THIOTHIXENE,,approved,,
Q6C979R91Y,VINORELBINE,,approved,,
NG99554ANW,DESVENLAFAXINE,,approved,,
ZS7284E0ZP,DAUNORUBICIN,,approved,,
YV0SN3276Q,ISOETHARINE,,approved,,
L628TT009W,ISOPROTERENOL,,approved,,
207ZZ9QZ49,METHYLPHENIDATE,,approved,,
4965G3J0F5,SULFACETAMIDE,,approved,,
4ABT0J945J,THIAMINE ION,,approved,,
8ETK1WAF6R,THIETHYLPERAZINE,,approved,,
RO16TQF95Y,TRIFLUPROMAZINE,,approved,,
71Q1A3O279,ANILERIDINE,,approved,,
66V4W08X7J,PENTOBARBITAL CALCIUM,,approved,,
76I7G6D29C,MORPHINE,,approved,,
R16CO5Y76E,ASPIRIN,,approved,,
EGX657432I,SAPROPTERIN,,approved,,
A0JWA85V8F,ATORVASTATIN,,approved,,
A74586SNO7,CLOPIDOGREL,,approved,,
WR2TIP26VS,ABACAVIR,,approved,,
5CKP8C2LLI,CEFAMANDOLE,,approved,,
QZU4H47A3S,ATAZANAVIR,,approved,,
MNX7R8C5VO,CARBIDOPA,,approved,,
IHS69L0Y4T,CEFAZOLIN,,approved,,
C43C467DPE,CEFTIZOXIME,,approved,,
0DHU5B8D6V,CITALOPRAM,,approved,,
ENR1LLB0FP,DESMOPRESSIN,,approved,,
CQ903KQA31,DICYCLOMINE HYDROCHLORIDE,,approved,,
82WI2L7Q6E,DOLASETRON,,approved,,
H82Q2D5WA7,FROVATRIPTAN,,approved,,
81485Y3A9A,GATIFLOXACIN ANHYDROUS,,approved,,
5UBY8Y002G,GUANETHIDINE MONOSULFATE,,approved,,
UMD7G2653W,IBANDRONIC ACID,,approved,,
YZI5105V0L,KETOROLAC,,approved,,
RIX4E89Y14,LEVOFLOXACIN ANHYDROUS,,approved,,
818U2PZ2EH,METARAMINOL,,approved,,
003N66TS6T,RASAGILINE,,approved,,
Y45QSO73OB,STREPTOMYCIN,,approved,,
WM0HAQ4WNM,TACROLIMUS,,approved,,
WHE7A56U7K,TOLTERODINE,,approved,,
3E3V44J4Z9,TRANYLCYPROMINE,,approved,,
5V9KLZ54CY,VINBLASTINE,,approved,,
6XC1PAD3KF,ZOLEDRONIC ACID,,approved,,
P10582JYYK,REMIFENTANIL,,approved,,
DHA8014SS1,ANTAZOLINE,,approved,,
94ZLA3W45F,ARGININE,,approved,,
Q20IM7HE75,IMIPENEM ANHYDROUS,,approved,,
53QOG569E0,METAPROTERENOL,,approved,,
B4OB0JHI1X,PROPARACAINE,,approved,,
HPE317O9TL,PYRILAMINE,,approved,,
W9YXS298BM,TUBOCURARINE,,approved,,
M32RH9MFGP,DEXMETHYLPHENIDATE,,approved,,
2N81MY12TE,FOSFOMYCIN,,approved,,
D8K2JPN18B,TOLMETIN,,approved,,
